# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 12:53:52 2024
#
# User preference: *
#
# CONSTRAINT:  order by pl_orbsmax asc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,disc_telescope,pl_orbsmax,pl_rade,st_rad,sy_dist
3915,Kepler-398 d,0.95 m Kepler Telescope,0.061800,0.880,0.67,177.3550000
5440,TOI-733 b,0.1 m TESS Telescope,0.061800,1.992,0.95,75.2092000
5481,TRAPPIST-1 h,Multiple Telescopes,0.061890,0.755,0.12,12.4298888
1799,K2-64 b,0.95 m Kepler Telescope,0.061900,2.070,0.73,499.8910000
4138,Kepler-54 b,0.95 m Kepler Telescope,0.061900,2.100,0.50,271.7010000
265,GJ 433 b,3.6 m ESO Telescope,0.062000,2.330,0.50,9.0645600
521,HD 108236 c,0.1 m TESS Telescope,0.062000,2.071,0.88,64.5978000
2945,Kepler-169 c,0.95 m Kepler Telescope,0.062000,1.210,0.76,406.5290000
3391,Kepler-211 c,0.95 m Kepler Telescope,0.062000,1.290,0.82,309.3530000
3443,Kepler-229 b,0.95 m Kepler Telescope,0.062000,2.200,0.73,826.2650000
3484,Kepler-243 b,0.95 m Kepler Telescope,0.062000,2.450,0.84,693.8600000
5549,WASP-139 b,Canon 200mm f/1.8L,0.062000,8.967,0.80,212.4720000
5657,WASP-68 b,Canon 200mm f/1.8L,0.062060,14.796,1.79,226.3990000
2260,Kepler-1181 b,0.95 m Kepler Telescope,0.062100,1.570,1.30,938.4170000
3005,Kepler-1735 b,0.95 m Kepler Telescope,0.062100,1.194,0.51,245.3030000
1433,K2-158 c,0.95 m Kepler Telescope,0.062200,1.280,0.95,197.2990000
4603,Kepler-884 b,0.95 m Kepler Telescope,0.062200,1.230,0.94,476.7330000
5013,TIC 365102760 b,0.1 m TESS Telescope,0.062200,6.210,3.13,555.5460000
1842,KELT-11 b,Mamiya 645 80mm f/1.9,0.062290,15.132,2.69,99.1596000
2333,Kepler-1239 b,0.95 m Kepler Telescope,0.062500,2.900,1.57,2140.6000000
3292,Kepler-1954 b,0.95 m Kepler Telescope,0.062500,1.802,0.85,1373.8300000
4390,Kepler-728 b,0.95 m Kepler Telescope,0.062500,3.340,0.93,1765.2300000
4042,Kepler-471 b,0.95 m Kepler Telescope,0.062600,14.960,1.80,1249.4100000
4748,Kepler-998 b,0.95 m Kepler Telescope,0.062600,2.320,1.18,986.3640000
5080,TOI-1333 b,0.1 m TESS Telescope,0.062600,15.648,1.93,200.4920000
1409,K2-14 b,0.95 m Kepler Telescope,0.062700,4.810,0.45,364.0480000
4083,Kepler-501 b,0.95 m Kepler Telescope,0.062700,4.300,1.04,1125.2400000
5594,WASP-184 b,Canon 200mm f/1.8L,0.062700,14.908,1.65,663.2310000
390,HAT-P-60 b,Multiple Telescopes,0.062770,18.282,2.20,233.2200000
2158,Kepler-1104 b,0.95 m Kepler Telescope,0.062800,1.230,1.41,530.6580000
5539,WASP-129 b,Canon 200mm f/1.8L,0.062800,10.424,0.90,301.4620000
868,HD 207496 b,0.1 m TESS Telescope,0.062900,2.250,0.77,23.6060000
1381,K2-121 b,0.95 m Kepler Telescope,0.062900,7.520,0.67,169.3980000
779,HD 176986 b,Multiple Telescopes,0.062960,2.260,0.78,27.7843000
124,CoRoT-8 b,0.27 m CoRoT Telescope,0.063000,6.390,0.77,322.0370000
1298,HIP 54373 b,6.5 m Magellan II Clay Telescope,0.063000,2.870,0.56,18.7168000
1768,K2-417 b,0.95 m Kepler Telescope,0.063000,3.310,0.58,94.0424000
3521,Kepler-255 b,0.95 m Kepler Telescope,0.063000,1.550,0.93,1052.5300000
3815,Kepler-357 b,0.95 m Kepler Telescope,0.063000,1.840,0.83,688.5730000
4520,Kepler-82 e,0.95 m Kepler Telescope,0.063000,2.470,0.95,904.3260000
4834,NGTS-2 b,20 cm NGTS telescope,0.063000,17.878,1.70,356.3910000
2224,Kepler-1154 b,0.95 m Kepler Telescope,0.063100,2.340,1.43,1460.1000000
2469,Kepler-1336 c,0.95 m Kepler Telescope,0.063100,1.710,1.30,1126.6400000
5329,TOI-4153 b,0.1 m TESS Telescope,0.063110,16.119,1.60,423.8400000
1689,K2-355 b,0.95 m Kepler Telescope,0.063200,2.250,0.92,500.4970000
2754,Kepler-1542 d,0.95 m Kepler Telescope,0.063200,0.870,0.99,399.1140000
4283,Kepler-638 b,0.95 m Kepler Telescope,0.063200,1.830,0.93,991.2140000
5197,TOI-2068 b,0.1 m TESS Telescope,0.063200,1.821,0.54,52.9328000
2020,Kepler-1011 b,0.95 m Kepler Telescope,0.063300,2.870,0.88,736.7790000
3210,Kepler-1892 b,0.95 m Kepler Telescope,0.063300,1.837,0.76,851.5950000
668,HD 1461 b,10 m Keck I Telescope,0.063400,2.420,1.15,23.4534000
1973,KOI-1833 d,0.95 m Kepler Telescope,0.063400,2.580,0.67,290.3240000
4438,Kepler-763 d,0.95 m Kepler Telescope,0.063400,1.670,0.84,962.4590000
2300,Kepler-1213 b,0.95 m Kepler Telescope,0.063500,1.190,1.21,807.8120000
5269,TOI-2587 A b,0.1 m TESS Telescope,0.063500,12.072,1.73,373.6750000
1795,K2-62 b,0.95 m Kepler Telescope,0.063600,2.140,0.73,112.4670000
3238,Kepler-1911 b,0.95 m Kepler Telescope,0.063600,1.011,0.97,269.9120000
1849,KELT-19 A b,Multiple Telescopes,0.063700,21.409,1.83,300.2760000
3355,Kepler-20 e,0.95 m Kepler Telescope,0.063700,0.821,0.92,282.5630000
4106,Kepler-52 b,0.95 m Kepler Telescope,0.063700,2.100,0.52,321.5420000
5295,TOI-329 b,0.1 m TESS Telescope,0.063800,4.941,1.53,284.3880000
2307,Kepler-122 b,0.95 m Kepler Telescope,0.064000,2.340,1.22,1027.4500000
2438,Kepler-1315 c,0.95 m Kepler Telescope,0.064000,1.844,0.86,480.8690000
2563,Kepler-1403 b,0.95 m Kepler Telescope,0.064000,2.140,1.15,2163.9000000
3075,Kepler-179 c,0.95 m Kepler Telescope,0.064000,2.000,0.76,605.6800000
3127,Kepler-183 b,0.95 m Kepler Telescope,0.064000,2.060,0.96,1050.6400000
3518,Kepler-254 b,0.95 m Kepler Telescope,0.064000,3.870,0.91,1389.4800000
3526,Kepler-256 d,0.95 m Kepler Telescope,0.064000,2.480,1.30,1026.4300000
3606,Kepler-285 c,0.95 m Kepler Telescope,0.064000,1.120,0.81,824.3100000
3697,Kepler-314 c,0.95 m Kepler Telescope,0.064000,2.900,0.95,268.8810000
4117,Kepler-526 b,0.95 m Kepler Telescope,0.064000,1.990,1.14,666.1460000
4342,Kepler-684 b,0.95 m Kepler Telescope,0.064000,3.360,0.86,1731.2700000
4142,Kepler-541 b,0.95 m Kepler Telescope,0.064100,3.360,2.06,1060.6800000
5574,WASP-166 b,Canon 200mm f/1.8L,0.064100,7.062,1.22,114.1730000
481,HD 10180 c,3.6 m ESO Telescope,0.064120,3.680,1.11,38.9607000
1371,K2-113 b,0.95 m Kepler Telescope,0.064200,12.140,1.24,635.7220000
2861,Kepler-1627 b,0.95 m Kepler Telescope,0.064300,3.690,0.84,317.4370000
5680,WASP-88 b,Canon 200mm f/1.8L,0.064310,16.365,1.80,523.7560000
1080,HD 45184 b,3.6 m ESO Telescope,0.064400,3.520,1.08,21.9532000
53,AU Mic b,0.1 m TESS Telescope,0.064500,3.957,0.82,9.7221000
2951,Kepler-1692 b,0.95 m Kepler Telescope,0.064600,1.112,0.87,591.0190000
3239,Kepler-1912 b,0.95 m Kepler Telescope,0.064600,1.357,0.96,297.0170000
3906,Kepler-394 d,0.95 m Kepler Telescope,0.064600,1.501,1.10,1058.7200000
4086,Kepler-504 b,0.95 m Kepler Telescope,0.064600,1.590,0.33,99.0688000
4212,Kepler-590 b,0.95 m Kepler Telescope,0.064700,4.020,1.15,1421.8100000
2598,Kepler-1431 b,0.95 m Kepler Telescope,0.064800,1.470,1.03,1623.2400000
4488,Kepler-80 b,0.95 m Kepler Telescope,0.064800,2.670,0.68,369.4510000
2205,Kepler-114 c,0.95 m Kepler Telescope,0.064820,1.600,0.54,259.5330000
2086,Kepler-106 b,0.95 m Kepler Telescope,0.064888,0.820,1.04,444.3220000
2891,Kepler-1649 c,0.95 m Kepler Telescope,0.064900,1.060,0.23,92.1913000
4351,Kepler-691 b,0.95 m Kepler Telescope,0.064900,2.090,0.50,279.1150000
3137,Kepler-1837 b,0.95 m Kepler Telescope,0.065000,2.067,0.96,1229.1800000
3404,Kepler-217 b,0.95 m Kepler Telescope,0.065000,2.230,1.80,1104.6400000
3460,Kepler-235 c,0.95 m Kepler Telescope,0.065000,1.280,0.55,428.0180000
3463,Kepler-236 b,0.95 m Kepler Telescope,0.065000,1.570,0.51,288.7630000
3613,Kepler-288 b,0.95 m Kepler Telescope,0.065000,1.670,1.09,1194.1500000
3625,Kepler-291 c,0.95 m Kepler Telescope,0.065000,1.880,1.02,1786.4800000
3745,Kepler-331 b,0.95 m Kepler Telescope,0.065000,1.820,0.49,580.1190000
3794,Kepler-349 b,0.95 m Kepler Telescope,0.065000,1.900,0.93,940.7240000
3807,Kepler-353 c,0.95 m Kepler Telescope,0.065000,1.380,0.50,384.6940000
3896,Kepler-390 b,0.95 m Kepler Telescope,0.065000,0.820,0.78,435.2770000
4651,Kepler-920 b,0.95 m Kepler Telescope,0.065000,2.420,0.85,1001.6800000
5112,TOI-1472 b,0.1 m TESS Telescope,0.065000,4.160,0.84,121.8400000
397,HAT-P-67 b,Canon 200mm f/1.8L,0.065050,23.371,2.55,371.6860000
133,DMPP-1 e,3.6 m ESO Telescope,0.065100,1.860,1.26,62.5388000
5379,TOI-5126 b,0.1 m TESS Telescope,0.065190,4.740,1.24,160.4140000
1097,HD 48948 b,3.58 m Telescopio Nazionale Galileo,0.065200,2.060,0.68,16.9043000
2452,Kepler-1322 c,0.95 m Kepler Telescope,0.065200,2.155,0.80,1350.3200000
925,HD 219134 c,3.58 m Telescopio Nazionale Galileo,0.065300,1.511,0.78,6.5312700
5446,TOI-776 b,0.1 m TESS Telescope,0.065300,1.798,0.55,27.1701000
5597,WASP-187 b,Canon 200mm f/1.8L,0.065300,18.383,2.83,371.4140000
1703,K2-37 c,0.95 m Kepler Telescope,0.065400,2.750,0.85,179.9430000
2786,Kepler-1569 b,0.95 m Kepler Telescope,0.065400,1.680,1.40,945.4540000
3130,Kepler-1831 b,0.95 m Kepler Telescope,0.065500,1.970,1.01,1053.4900000
399,HAT-P-69 b,Canon 200mm f/1.8L,0.065550,18.786,1.93,341.2630000
79,BD-14 3065 b,0.1 m TESS Telescope,0.065600,21.590,2.35,589.4230000
1386,K2-126 b,0.95 m Kepler Telescope,0.065600,1.970,0.65,102.9530000
2496,Kepler-1358 b,0.95 m Kepler Telescope,0.065600,1.120,0.79,546.9980000
462,HATS-64 b,0.18 m Takahashi Epsilon Astrograph,0.065620,18.820,2.11,1080.1500000
2797,Kepler-1577 b,0.95 m Kepler Telescope,0.065700,1.130,0.74,510.0290000
3805,Kepler-352 d,0.95 m Kepler Telescope,0.065700,0.806,0.77,252.7330000
5061,TOI-1260 c,0.1 m TESS Telescope,0.065700,2.760,0.67,73.5977000
2672,Kepler-1488 c,0.95 m Kepler Telescope,0.065800,1.652,1.52,905.8250000
3955,Kepler-416 b,0.95 m Kepler Telescope,0.065800,2.480,1.07,690.8190000
2407,Kepler-1293 b,0.95 m Kepler Telescope,0.065900,0.970,1.28,1028.1600000
4354,Kepler-694 b,0.95 m Kepler Telescope,0.065900,2.800,0.95,1023.0600000
117,CoRoT-36 b,0.27 m CoRoT Telescope,0.066000,15.805,1.52,925.9580000
1001,HD 285968 b,3.6 m ESO Telescope,0.066000,2.830,0.48,9.4704500
2072,Kepler-105 b,0.95 m Kepler Telescope,0.066000,4.810,1.58,459.2230000
2607,Kepler-144 b,0.95 m Kepler Telescope,0.066000,1.330,1.24,384.9170000
3020,Kepler-1747 b,0.95 m Kepler Telescope,0.066000,4.265,0.86,1321.3800000
3195,Kepler-188 c,0.95 m Kepler Telescope,0.066000,3.190,1.14,968.5440000
3498,Kepler-248 b,0.95 m Kepler Telescope,0.066000,3.020,0.83,738.7920000
3529,Kepler-257 c,0.95 m Kepler Telescope,0.066000,5.410,1.04,780.2560000
3730,Kepler-326 d,0.95 m Kepler Telescope,0.066000,1.210,0.80,487.6750000
3785,Kepler-345 b,0.95 m Kepler Telescope,0.066000,0.740,0.62,260.0000000
3875,Kepler-381 b,0.95 m Kepler Telescope,0.066000,0.990,1.57,267.3230000
4441,Kepler-766 b,0.95 m Kepler Telescope,0.066000,3.390,1.15,2297.6200000
5423,TOI-640 b,0.1 m TESS Telescope,0.066080,19.851,2.08,341.9970000
5547,WASP-136 b,Canon 200mm f/1.8L,0.066100,15.468,2.21,275.5870000
135,DMPP-3 A b,3.6 m ESO Telescope,0.066200,1.410,0.91,45.2300000
1499,K2-199 c,0.95 m Kepler Telescope,0.066200,2.850,0.68,107.5180000
2546,Kepler-1390 b,0.95 m Kepler Telescope,0.066200,1.180,0.98,723.4310000
3094,Kepler-1802 b,0.95 m Kepler Telescope,0.066200,1.671,0.64,636.6940000
4482,Kepler-796 b,0.95 m Kepler Telescope,0.066200,1.300,1.09,817.5840000
2379,Kepler-1270 b,0.95 m Kepler Telescope,0.066300,3.320,3.38,1095.0500000
5600,WASP-190 b,Canon 200mm f/1.8L,0.066300,12.890,1.60,542.2510000
134,DMPP-2 b,Multiple Telescopes,0.066400,14.300,1.78,137.9400000
1825,K2-84 b,0.95 m Kepler Telescope,0.066500,2.410,0.93,284.8760000
1854,KELT-24 b,Mamiya 645 80mm f/1.9,0.066500,12.711,1.34,96.5173000
471,HATS-72 b,0.18 m Takahashi Epsilon Astrograph,0.066517,8.097,0.72,127.5890000
4233,Kepler-603 d,0.95 m Kepler Telescope,0.066600,1.320,1.01,1539.6300000
274,GJ 536 b,3.6 m ESO Telescope,0.066610,2.170,0.50,10.4092000
1544,K2-233 c,0.95 m Kepler Telescope,0.066660,1.281,0.71,67.5062000
356,HAT-P-29 b,Canon 200mm f/1.8L,0.066700,13.115,1.30,313.5760000
1435,K2-16 b,0.95 m Kepler Telescope,0.066700,2.020,0.66,334.9670000
331,Gliese 12 b,0.1 m TESS Telescope,0.066800,0.958,0.26,12.2100000
3249,Kepler-192 d,0.95 m Kepler Telescope,0.066800,1.020,0.94,651.6740000
3564,Kepler-27 d,0.95 m Kepler Telescope,0.066800,2.706,0.82,1044.3600000
2012,Kepler-1005 b,0.95 m Kepler Telescope,0.066900,1.500,1.06,567.8060000
5029,TOI-1136 c,0.1 m TESS Telescope,0.066900,2.879,0.97,84.5362000
1606,K2-279 b,0.95 m Kepler Telescope,0.067000,1.210,0.86,182.9830000
2443,Kepler-132 b,0.95 m Kepler Telescope,0.067000,1.210,1.18,349.5490000
2485,Kepler-135 b,0.95 m Kepler Telescope,0.067000,1.810,1.27,621.8550000
2571,Kepler-141 c,0.95 m Kepler Telescope,0.067000,1.410,0.79,301.1830000
3674,Kepler-306 c,0.95 m Kepler Telescope,0.067000,2.350,0.72,775.6790000
4027,Kepler-46 d,0.95 m Kepler Telescope,0.067000,1.640,0.79,777.0600000
4331,Kepler-677 b,0.95 m Kepler Telescope,0.067000,5.380,0.99,1954.0800000
4605,Kepler-886 b,0.95 m Kepler Telescope,0.067000,1.520,1.16,711.2970000
5543,WASP-132 b,Canon 200mm f/1.8L,0.067000,10.050,0.75,122.9100000
1594,K2-27 b,0.95 m Kepler Telescope,0.067020,4.480,0.89,249.6450000
2031,Kepler-102 c,0.95 m Kepler Telescope,0.067020,0.567,0.72,107.7960000
1843,KELT-12 b,Mamiya 645 80mm f/1.9,0.067080,19.952,2.37,368.0300000
1784,K2-54 b,0.95 m Kepler Telescope,0.067100,1.150,0.38,174.9550000
2011,Kepler-1004 b,0.95 m Kepler Telescope,0.067100,6.280,3.39,1152.6800000
2585,Kepler-1420 b,0.95 m Kepler Telescope,0.067100,1.280,0.79,1054.3700000
5265,TOI-2567 b,0.1 m TESS Telescope,0.067200,10.929,1.69,504.7750000
5704,Wolf 1069 b,3.5 m telescope,0.067200,1.080,0.18,9.5834100
1282,HIP 29442 d,8.2 m ESO VLT UT3 Melipal Telescope,0.067300,1.538,0.98,68.1920000
5569,WASP-161 b,Canon 200mm f/1.8L,0.067300,12.812,1.71,343.0800000
902,HD 215152 c,3.6 m ESO Telescope,0.067393,1.170,0.73,21.5974000
1348,HR 858 c,0.1 m TESS Telescope,0.067400,1.939,1.31,31.9640000
2803,Kepler-1581 b,0.95 m Kepler Telescope,0.067400,0.800,1.23,493.1750000
2983,Kepler-1719 b,0.95 m Kepler Telescope,0.067400,3.950,1.78,905.4060000
1604,K2-277 b,0.95 m Kepler Telescope,0.067500,2.070,0.97,113.1230000
5301,TOI-3364 b,0.1 m TESS Telescope,0.067500,12.229,1.42,277.8990000
4100,Kepler-514 b,0.95 m Kepler Telescope,0.067600,1.720,1.44,455.3360000
5602,WASP-193 b,Canon 200mm f/1.8L,0.067600,16.410,1.24,362.0870000
1426,K2-154 c,0.95 m Kepler Telescope,0.067700,2.070,0.63,129.3560000
3738,Kepler-33 b,0.95 m Kepler Telescope,0.067700,1.740,1.82,1209.1600000
5432,TOI-700 b,0.1 m TESS Telescope,0.067700,0.914,0.42,31.1265000
362,HAT-P-34 b,Canon 200mm f/1.8L,0.067740,13.417,1.53,249.3250000
1989,KOI-7368 b,0.95 m Kepler Telescope,0.067800,2.220,0.87,264.9950000
2884,Kepler-1642 c,0.95 m Kepler Telescope,0.067800,2.660,0.84,413.8730000
4532,Kepler-829 b,0.95 m Kepler Telescope,0.067800,2.110,0.97,1073.7600000
5418,TOI-615 b,0.1 m TESS Telescope,0.067800,18.977,1.73,360.4080000
1585,K2-266 c,0.95 m Kepler Telescope,0.067900,0.705,0.70,77.5586000
3984,Kepler-433 b,0.95 m Kepler Telescope,0.067900,16.250,2.26,1878.3100000
4625,Kepler-900 b,0.95 m Kepler Telescope,0.067900,2.080,0.73,487.5250000
270,GJ 480 b,Multiple Telescopes,0.068000,3.690,0.46,14.2358000
309,GJ 887 b,3.6 m ESO Telescope,0.068000,1.880,0.47,3.2900000
547,HD 110113 c,3.6 m ESO Telescope,0.068000,2.114,0.97,106.3070000
695,HD 153557 b,Multiple Telescopes,0.068000,4.770,0.75,17.9412000
962,HD 23472 e,0.1 m TESS Telescope,0.068000,0.818,0.71,39.0341000
1410,K2-140 b,0.95 m Kepler Telescope,0.068000,13.563,1.06,347.9170000
1481,K2-189 c,0.95 m Kepler Telescope,0.068000,2.500,0.87,242.1130000
2444,Kepler-132 c,0.95 m Kepler Telescope,0.068000,1.280,1.18,349.5490000
2535,Kepler-1386 b,0.95 m Kepler Telescope,0.068000,1.240,1.03,835.8820000
2840,Kepler-161 c,0.95 m Kepler Telescope,0.068000,2.050,0.81,434.6320000
2985,Kepler-172 c,0.95 m Kepler Telescope,0.068000,2.860,1.08,828.5920000
3380,Kepler-207 d,0.95 m Kepler Telescope,0.068000,3.310,1.59,875.5190000
3628,Kepler-292 d,0.95 m Kepler Telescope,0.068000,2.230,0.83,1056.4800000
3889,Kepler-387 b,0.95 m Kepler Telescope,0.068000,1.030,1.05,801.0520000
3927,Kepler-402 c,0.95 m Kepler Telescope,0.068000,1.560,1.26,625.3390000
4297,Kepler-65 c,0.95 m Kepler Telescope,0.068000,2.580,1.41,303.7280000
4749,Kepler-999 b,0.95 m Kepler Telescope,0.068100,2.340,1.65,545.0630000
5577,WASP-169 b,Canon 200mm f/1.8L,0.068100,14.617,2.01,627.0660000
345,HAT-P-2 b,Canon 200mm f/1.8L,0.068140,10.660,1.39,127.7740000
4241,Kepler-609 b,0.95 m Kepler Telescope,0.068200,3.350,1.14,1065.8200000
1412,K2-141 c,0.95 m Kepler Telescope,0.068300,7.000,0.68,61.8736000
2992,Kepler-1724 b,0.95 m Kepler Telescope,0.068300,2.837,0.94,1060.7700000
4199,Kepler-580 b,0.95 m Kepler Telescope,0.068300,2.570,0.64,323.8990000
2018,Kepler-101 c,0.95 m Kepler Telescope,0.068400,1.250,1.56,927.9810000
2154,Kepler-1100 b,0.95 m Kepler Telescope,0.068400,1.750,1.34,693.6180000
2919,Kepler-167 c,0.95 m Kepler Telescope,0.068400,1.674,0.75,341.9080000
4464,Kepler-783 c,0.95 m Kepler Telescope,0.068400,2.332,0.87,516.0900000
1550,K2-239 d,0.95 m Kepler Telescope,0.068500,1.100,0.36,31.0849000
2237,Kepler-1163 b,0.95 m Kepler Telescope,0.068500,1.030,1.35,478.6470000
4240,Kepler-608 b,0.95 m Kepler Telescope,0.068500,3.640,1.01,946.6830000
4577,Kepler-864 b,0.95 m Kepler Telescope,0.068700,2.400,1.00,2022.9000000
2829,Kepler-1600 c,0.95 m Kepler Telescope,0.068900,1.942,0.83,1030.8100000
3327,Kepler-1983 b,0.95 m Kepler Telescope,0.068900,2.330,0.87,424.4280000
4202,Kepler-583 b,0.95 m Kepler Telescope,0.068900,2.280,0.91,867.2710000
1271,HIP 113103 b,0.1 m TESS Telescope,0.068990,1.829,0.74,46.2122000
2231,Kepler-116 b,0.95 m Kepler Telescope,0.069000,3.420,1.45,955.1680000
2852,Kepler-162 b,0.95 m Kepler Telescope,0.069000,1.260,0.96,855.6410000
3468,Kepler-238 c,0.95 m Kepler Telescope,0.069000,2.390,1.43,1798.7500000
3507,Kepler-250 c,0.95 m Kepler Telescope,0.069000,2.280,0.81,760.5850000
3549,Kepler-265 b,0.95 m Kepler Telescope,0.069000,1.860,1.10,1280.2500000
3707,Kepler-319 c,0.95 m Kepler Telescope,0.069000,2.630,0.90,503.4360000
3768,Kepler-339 c,0.95 m Kepler Telescope,0.069000,1.150,0.80,616.6370000
5118,TOI-1601 b,0.1 m TESS Telescope,0.069000,14.199,2.20,336.6080000
5748,pi Men c,0.1 m TESS Telescope,0.069000,2.060,1.19,18.2702000
4395,Kepler-732 b,0.95 m Kepler Telescope,0.069100,2.180,0.46,174.8260000
1787,K2-58 b,0.95 m Kepler Telescope,0.069200,2.680,0.86,181.7460000
2056,Kepler-1038 c,0.95 m Kepler Telescope,0.069200,1.416,0.82,584.1360000
2895,Kepler-1651 b,0.95 m Kepler Telescope,0.069200,1.840,0.50,66.4074000
2106,Kepler-1070 b,0.95 m Kepler Telescope,0.069300,1.730,1.32,939.0010000
1568,K2-251 b,0.95 m Kepler Telescope,0.069400,2.350,0.49,147.0300000
4392,Kepler-730 b,0.95 m Kepler Telescope,0.069400,12.330,1.41,1935.0400000
5560,WASP-150 b,Canon 200mm f/1.8L,0.069400,11.994,1.65,527.9950000
5581,WASP-172 b,Canon 200mm f/1.8L,0.069400,17.598,1.91,538.1100000
3503,Kepler-25 b,0.95 m Kepler Telescope,0.069445,2.748,1.32,243.2490000
918,HD 21749 c,0.1 m TESS Telescope,0.069500,0.892,0.70,16.3200000
3954,Kepler-415 c,0.95 m Kepler Telescope,0.069500,2.010,0.64,530.4870000
4511,Kepler-814 b,0.95 m Kepler Telescope,0.069500,2.120,1.22,2055.7700000
1276,HIP 14810 b,10 m Keck I Telescope,0.069600,13.000,1.07,50.4800000
3309,Kepler-1968 b,0.95 m Kepler Telescope,0.069600,1.500,0.79,750.9300000
4000,Kepler-444 e,0.95 m Kepler Telescope,0.069600,0.546,0.75,36.4396000
5034,TOI-1173 b,0.1 m TESS Telescope,0.069600,9.190,0.93,132.3530000
3009,Kepler-1739 b,0.95 m Kepler Telescope,0.069700,2.431,0.76,783.6660000
5647,WASP-59 b,Canon 200mm f/1.8L,0.069700,8.687,0.61,115.9360000
1378,K2-119 b,0.95 m Kepler Telescope,0.069800,2.530,0.71,365.5810000
2789,Kepler-157 d,0.95 m Kepler Telescope,0.069800,1.460,1.03,773.7130000
1564,K2-248 b,0.95 m Kepler Telescope,0.069900,2.570,0.92,406.2540000
3097,Kepler-1805 b,0.95 m Kepler Telescope,0.069900,1.545,0.55,221.6390000
3952,Kepler-414 c,0.95 m Kepler Telescope,0.069900,3.010,0.95,413.4600000
4613,Kepler-893 b,0.95 m Kepler Telescope,0.069900,3.030,0.99,1285.5900000
4641,Kepler-913 c,0.95 m Kepler Telescope,0.069900,3.858,1.80,991.6180000
498,HD 103774 b,3.6 m ESO Telescope,0.070000,13.300,1.58,56.4089000
761,HD 168746 b,1.2 m Leonhard Euler Telescope,0.070000,11.100,1.09,41.5681000
1148,HD 68988 b,Multiple Telescopes,0.070000,13.400,1.19,60.8447000
1303,HIP 57274 b,10 m Keck I Telescope,0.070000,2.400,0.78,25.8618000
3389,Kepler-210 c,0.95 m Kepler Telescope,0.070000,3.620,0.65,232.7500000
3650,Kepler-299 c,0.95 m Kepler Telescope,0.070000,2.650,1.03,1052.2400000
3748,Kepler-332 b,0.95 m Kepler Telescope,0.070000,1.170,0.72,344.1900000
580,HD 118203 b,1.93 m Telescope,0.070100,12.554,2.03,92.2589000
2132,Kepler-109 b,0.95 m Kepler Telescope,0.070100,2.490,1.39,474.8610000
2027,Kepler-1017 b,0.95 m Kepler Telescope,0.070200,1.990,0.87,552.0580000
3568,Kepler-271 c,0.95 m Kepler Telescope,0.070200,0.950,0.87,404.5420000
5114,TOI-150.01,0.1 m TESS Telescope,0.070370,14.067,1.53,336.2670000
1781,K2-50 b,0.95 m Kepler Telescope,0.070500,1.590,0.55,257.4430000
1465,K2-181 b,0.95 m Kepler Telescope,0.070600,2.840,1.07,360.9110000
2850,Kepler-1618 b,0.95 m Kepler Telescope,0.070600,1.260,1.65,1229.2500000
1398,K2-136 b,0.95 m Kepler Telescope,0.070700,1.014,0.68,59.2474000
5146,TOI-1749 d,0.1 m TESS Telescope,0.070700,2.520,0.55,99.5561000
1802,K2-68 b,0.95 m Kepler Telescope,0.070800,1.580,0.68,168.6520000
5420,TOI-622 b,0.1 m TESS Telescope,0.070800,9.236,1.42,123.2970000
2244,Kepler-1169 b,0.95 m Kepler Telescope,0.070900,0.940,1.23,522.8230000
126,CoRoTID 223977153 b,0.27 m CoRoT Telescope,0.071000,6.389,0.79,576.6830000
964,HD 235088 b,0.1 m TESS Telescope,0.071000,2.075,0.80,41.1706000
3466,Kepler-237 c,0.95 m Kepler Telescope,0.071000,2.080,0.72,657.8220000
3489,Kepler-245 b,0.95 m Kepler Telescope,0.071000,2.570,0.80,861.5270000
3553,Kepler-266 b,0.95 m Kepler Telescope,0.071000,2.480,1.03,1370.7900000
3634,Kepler-294 c,0.95 m Kepler Telescope,0.071000,2.710,0.98,1357.0100000
3787,Kepler-346 b,0.95 m Kepler Telescope,0.071000,2.660,1.02,984.1050000
5094,TOI-1420 b,0.1 m TESS Telescope,0.071000,11.890,0.92,201.9180000
5163,TOI-1799 b,0.1 m TESS Telescope,0.071000,1.422,0.95,62.1274000
3591,Kepler-28 c,0.95 m Kepler Telescope,0.071060,1.857,0.66,438.3590000
2073,Kepler-105 c,0.95 m Kepler Telescope,0.071100,1.310,0.89,459.2230000
3283,Kepler-1947 b,0.95 m Kepler Telescope,0.071100,1.010,1.69,468.7710000
5065,TOI-1268 b,0.1 m TESS Telescope,0.071100,9.100,0.92,109.5570000
3026,Kepler-1751 b,0.95 m Kepler Telescope,0.071200,1.824,0.97,1291.4700000
4272,Kepler-629 b,0.95 m Kepler Telescope,0.071200,1.380,0.84,372.0500000
3351,Kepler-1999 b,0.95 m Kepler Telescope,0.071300,3.290,0.63,701.2550000
1824,K2-83 c,0.95 m Kepler Telescope,0.071310,1.483,0.42,125.5290000
